objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,false,19,0,100,1
1,2,false,24,34,80,1
1,3,true,510,23,412,1
1,4,true,435,27,324,0
2,1,true,411,8,159,0
2,2,true,364,2,273,0
2,3,true,322,369,201,0
2,4,true,152,169,114,0
3,1,false,718,256,40,11
3,2,false,60,66,61,44
3,3,true,370,492,104,0
3,4,true,426,187,168,1
4,1,true,353,193,179,0
4,2,true,509,321,211,2
4,3,true,292,284,91,1
4,4,true,474,415,112,0
4,5,true,492,395,161,0
4,6,true,564,269,239,0
4,7,true,335,301,255,0
4,8,true,241,139,139,0
5,1,true,863,241,621,0
5,2,true,639,143,227,0
5,3,true,917,103,732,0
5,4,true,284,38,262,0
5,5,true,418,152,353,0
5,6,true,755,219,584,0
5,7,true,557,439,203,0
5,8,true,592,117,129,1
5,9,true,232,41,43,0
6,1,true,701,474,531,0
6,2,true,374,180,380,0
6,3,true,476,361,462,0
6,4,true,257,190,639,0
6,5,true,542,23,263,0
6,6,true,599,46,213,0
6,7,true,500,253,218,0
6,8,true,406,209,497,0
6,9,true,345,157,124,0
7,1,true,422,460,223,1
7,2,true,348,404,205,0
7,3,true,307,151,120,0
7,4,true,398,151,158,0
7,5,true,1,0,31,0
8,1,true,450,1,138,0
8,2,true,299,0,84,0
8,3,true,297,411,423,0
8,4,true,214,266,349,0
8,5,true,532,170,312,0
8,6,true,407,99,349,0
8,7,true,0,0,31,0
8,8,true,0,0,30,0
9,1,true,548,216,358,0
9,2,true,374,151,198,0
9,3,true,688,147,529,1
9,4,true,620,121,527,0
9,5,true,660,38,154,0
9,6,true,478,171,110,0
9,7,true,635,252,149,0
10,1,true,723,89,556,0
10,2,true,700,495,533,0
10,3,true,394,287,265,0
10,4,true,472,261,212,0
11,1,true,367,583,285,0
11,2,true,1,232,79,0
11,3,true,454,283,293,3
11,4,true,391,224,266,1
11,5,true,365,125,134,0
11,6,true,234,318,383,0
11,7,true,262,175,222,0
11,8,true,241,273,62,0
11,9,true,291,35,147,0
12,1,true,500,14,243,0
12,2,true,331,7,186,0
12,3,true,1078,9,575,0
12,4,true,810,0,367,0
12,5,false,513,203,98,0
12,6,true,309,335,210,0
13,1,true,453,60,273,0
13,2,true,508,50,382,0
13,3,true,395,190,267,0
13,4,true,276,149,156,2
13,5,true,236,149,221,3
13,6,false,81,53,64,56
13,7,true,164,0,43,0
14,1,true,383,177,188,0
14,2,true,393,174,194,0
14,3,true,596,483,495,0
14,4,true,297,162,221,0
14,5,true,417,209,297,0
14,6,true,344,185,253,0
14,7,true,535,1,292,0
14,8,true,462,8,151,0
14,9,true,852,273,277,0
14,10,true,639,162,316,0
15,1,true,169,171,95,0
15,2,true,181,181,86,0
15,3,true,233,167,268,0
15,4,true,224,214,175,0
15,5,true,545,148,593,0
15,6,true,464,132,393,1
15,7,true,478,173,390,0
15,8,true,388,144,158,0
15,9,false,14,303,121,8
16,1,true,291,232,353,0
16,2,true,221,128,255,0
16,3,true,1014,96,382,0
16,4,true,930,89,513,0
16,5,true,119,17,34,2
17,1,true,616,560,899,1
17,2,true,813,236,345,0
17,3,true,499,127,168,0
17,4,true,652,180,180,0
17,5,true,569,156,182,0
18,1,true,178,161,322,0
18,2,true,246,67,400,1
18,3,true,420,336,447,0
18,4,true,284,161,178,0
18,5,true,132,151,217,0
18,6,true,303,150,185,0
18,7,true,348,378,257,0
18,8,false,36,15,105,23
18,9,false,29,15,91,23
19,1,true,498,176,380,0
19,2,true,461,142,414,0
19,3,true,387,242,530,0
19,4,true,383,54,560,0
19,5,true,226,121,384,0
19,6,true,478,95,343,0
19,7,true,631,18,518,0
19,8,true,402,25,311,1
19,9,true,245,10,259,0
19,10,true,498,431,207,0
19,11,true,418,228,146,0
20,1,true,408,9,263,0
20,2,true,425,54,479,0
20,3,true,474,34,368,0
20,4,true,322,82,103,0
20,5,true,535,87,293,0
20,6,true,430,69,316,0
20,7,true,287,0,297,0
20,8,true,163,0,275,0
